Time,Source,Destination,Protocol,Length,Source Port,Destination Port,bad_packet
30.849419413,192.167.5.35,192.167.5.22,ICMP,42,,,1
36.025703072,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.362835414,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.932497007,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.150294727,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.188277516,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.616366923,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.147635094,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.636554385,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.509160239,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.292908682,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.359643123,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.663950396,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.719051852,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.214655863,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.416326873,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.075940907,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.168088217,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.647697433,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.126458241,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.170737496,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.592077643,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.421002714,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.461878365,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.706426895,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.913698025,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.604582098,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.582535502,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.50290316,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.377459228,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.872236448,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.712928801,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.558218096,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.469061432,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.763016039,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.398695192,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.868789782,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.664500014,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.129662629,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.542959123,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.376636829,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.620486156,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.159874051,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.50681051,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.197901423,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.631098548,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.358965373,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.306598941,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.189824048,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.251317569,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.182293481,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.624355903,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.270882108,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.610533088,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.551948029,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.576213927,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.512223873,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.507450282,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.92813905,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.718544908,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.457890842,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.57012715,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.412581562,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.258355463,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.147501034,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.816387574,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.715640514,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.012886623,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.532190643,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.049809691,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.33386592,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.3201488,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.020898907,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.34921739,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.797501243,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.327864249,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.230713276,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.248267133,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.319634135,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.289402801,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.887461799,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.599054419,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.997683527,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.112103154,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.450918288,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.337749615,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.784127494,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.50533794,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.692743717,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.438468827,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.864560534,192.167.5.35,192.167.5.22,ICMP,42,,,1
36.015421399,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.760774534,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.580911279,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.070507361,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.056970399,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.016829985,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.637766368,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.236318382,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.35138139,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.366221013,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.937400239,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.852241617,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.455019688,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.18271599,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.002996435,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.069826794,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.537320331,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.777821715,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.470410628,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.020701177,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.148417823,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.865421191,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.424703444,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.016003201,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.425116348,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.445756407,192.167.5.35,192.167.5.22,ICMP,42,,,1
18.972455887,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.047120366,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.18360173,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.413330462,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.059311887,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.383477992,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.185611203,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.56260629,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.972238695,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.477079751,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.125519496,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.732124204,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.499815311,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.816466932,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.494909576,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.14927901,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.657139378,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.806588587,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.437252079,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.561831206,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.092218256,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.081374563,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.170842961,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.935754458,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.010849835,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.286015743,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.346132087,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.796905749,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.763209812,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.599880065,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.880899781,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.006898496,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.013661289,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.520636148,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.626723285,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.618108062,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.341904629,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.167584925,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.532992545,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.903679241,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.007132012,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.785189017,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.481006122,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.997353271,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.60366795,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.44719603,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.86099193,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.384504338,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.442309191,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.530517407,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.183245511,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.077108687,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.795378743,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.282069233,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.919843787,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.951013898,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.027049321,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.888734906,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.760541657,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.770619928,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.756569489,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.500981639,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.00529485,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.925329792,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.674724857,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.297211437,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.734700322,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.74604076,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.526439497,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.386582684,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.574257734,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.440460209,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.802680337,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.27291044,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.499951425,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.71294844,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.5847281,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.554947976,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.914105108,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.742526914,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.303519538,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.197562831,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.389151965,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.364447178,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.303371169,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.695050155,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.177077314,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.66940286,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.53886392,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.559195154,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.293073995,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.086987843,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.865132338,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.877682277,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.91750527,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.415846553,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.298795774,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.16947239,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.270932181,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.786498213,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.298983614,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.637736833,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.099914188,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.736936593,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.018596209,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.531672908,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.549295054,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.349605231,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.612942466,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.017030547,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.1037102,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.758557462,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.133281893,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.844999069,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.034355638,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.582073213,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.540948802,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.771093681,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.489265139,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.036630282,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.552658289,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.755042411,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.362372809,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.447508783,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.638404903,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.612744295,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.240537285,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.544785363,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.567539195,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.375162678,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.154925302,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.459406526,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.110222132,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.561865006,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.616041308,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.423453834,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.734904857,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.497522281,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.266904307,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.547592789,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.445115669,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.416389877,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.101009322,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.313185125,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.250501655,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.918276427,192.167.5.35,192.167.5.22,ICMP,42,,,1
36.142506349,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.360734158,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.194440514,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.417696781,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.868689519,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.934611452,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.627827722,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.67098351,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.068866122,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.779464657,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.761281914,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.872469887,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.31365583,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.043375996,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.638303155,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.421430011,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.625525196,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.562754374,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.797227888,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.540956021,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.216167881,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.597031085,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.096761533,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.038532897,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.049822458,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.596614036,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.744827642,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.718392044,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.879476483,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.51581687,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.379033913,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.597745954,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.944190191,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.784639895,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.388498793,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.192900964,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.448694624,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.328152435,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.958753121,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.51355869,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.17972813,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.861010993,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.37376781,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.554035208,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.123499725,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.37861638,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.264077167,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.147082614,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.156358655,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.559183212,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.273814242,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.815011874,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.517716989,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.490060506,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.269752105,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.176984955,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.599651555,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.347492804,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.740729893,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.497287969,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.159842352,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.749317888,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.365172975,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.886501991,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.786892713,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.472005858,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.368603873,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.665385267,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.338142044,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.892705673,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.616277781,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.520183062,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.803777107,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.650060142,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.615783784,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.175293717,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.598298786,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.381473815,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.534176094,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.425978452,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.883011348,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.764512037,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.983170488,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.508462817,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.762881902,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.614457575,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.873799976,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.253671945,192.167.5.35,192.167.5.22,ICMP,42,,,1
30.315298117,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.05769906,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.742550271,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.15726858,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.747505686,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.327041836,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.124441708,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.276756118,192.167.5.35,192.167.5.22,ICMP,42,,,1
24.723081346,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.104298513,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.204449944,192.167.5.35,192.167.5.22,ICMP,42,,,1
36.096761097,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.005359087,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.456447048,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.732039069,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.813363927,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.991326271,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.753738593,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.01850123,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.322121805,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.333592174,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.718037952,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.343313708,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.653659465,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.664647585,192.167.5.35,192.167.5.22,ICMP,42,,,1
35.648803434,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.868653204,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.660766552,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.971352708,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.360275018,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.372994934,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.318282287,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.068638547,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.760501417,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.42459298,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.674783075,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.462236014,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.296984993,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.459469617,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.927777172,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.428527779,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.644851053,192.167.5.35,192.167.5.22,ICMP,42,,,1
19.999865183,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.264232344,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.25884005,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.070941001,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.353712025,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.048770504,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.427087885,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.665304679,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.473806471,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.857197754,192.167.5.35,192.167.5.22,ICMP,42,,,1
23.188449181,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.762350982,192.167.5.35,192.167.5.22,ICMP,42,,,1
22.608488911,192.167.5.35,192.167.5.22,ICMP,42,,,1
25.77964626,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.556726084,192.167.5.35,192.167.5.22,ICMP,42,,,1
29.250660128,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.618288183,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.74272878,192.167.5.35,192.167.5.22,ICMP,42,,,1
33.56760888,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.712018898,192.167.5.35,192.167.5.22,ICMP,42,,,1
31.874167784,192.167.5.35,192.167.5.22,ICMP,42,,,1
28.038957247,192.167.5.35,192.167.5.22,ICMP,42,,,1
27.929745044,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.900604573,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.165313671,192.167.5.35,192.167.5.22,ICMP,42,,,1
34.772662481,192.167.5.35,192.167.5.22,ICMP,42,,,1
26.793577456,192.167.5.35,192.167.5.22,ICMP,42,,,1
21.469024302,192.167.5.35,192.167.5.22,ICMP,42,,,1
32.709490491,192.167.5.35,192.167.5.22,ICMP,42,,,1
20.224850667,192.167.5.35,192.167.5.22,ICMP,42,,,1
